RARNUM,StreetAddr,ZIP5,UseCode,YearBuilt,SQFTmain,Units,TotalVal
5502024079,"3223 W 006 ST, NO   606",90020,Residential,2009,1770,1,642750
5502025020,3245 WILSHIRE BLVD,90010,Commercial,1956,33179,0,2872422
5502021054,"540 S KENMORE AVE, NO   802",90020,Residential,2009,1770,1,645516
5502022081,"525 S BERENDO ST, 409",90020,Residential,1991,1067,1,223706
5502023080,"500 S BERENDO ST, NO   314",90020,Residential,1992,769,1,207437
5502023085,"500 S BERENDO ST, NO   319",90020,Residential,1992,987,1,240788
5502024057,"3223 W 006 ST, NO   408",90020,Residential,2009,1450,1,452784
5502024082,"3223 W 006 ST, NO   701",90020,Residential,2009,1270,1,468577
5502027021,"625 S BERENDO ST, 990",90005,Commercial,2005,690,0,188834
5502022025,"525 S BERENDO ST, 101",90020,Residential,1991,883,1,347000
5502022059,"525 S BERENDO ST, 303",90020,Residential,1991,887,1,287464
5502023090,"500 S BERENDO ST, NO   404",90020,Residential,1992,955,1,169063
5502024094,"3223 W 006 ST, NO   805",90020,Residential,2009,1740,1,564366
5502024096,"3223 W 006 ST, NO   807",90020,Residential,2009,1770,1,574817
5502022045,"525 S BERENDO ST, 205",90020,Residential,1991,887,1,276649
5502022062,"525 S BERENDO ST, 306",90020,Residential,1991,867,1,327065
5502023057,"500 S BERENDO ST, NO   212",90020,Residential,1992,734,1,103967
5502023091,"500 S BERENDO ST, NO   405",90020,Residential,1992,1109,1,366250
5502024097,"3223 W 006 ST, NO   808",90020,Residential,2009,1490,1,460058
5502025019,3243 WILSHIRE BLVD,90010,Commercial,1956,33179,0,4934923
5502026003,619 S NEW HAMPSHIRE AVE,90005,Commercial,1954,10535,0,531432
5502022072,"525 S BERENDO ST, 316",90020,Residential,1991,880,1,224700
5502023037,"500 S BERENDO ST, 113",90020,Residential,1992,470,1,112196
5502024034,"3223 W 006 ST, NO   209",90020,Residential,2009,1430,1,386694
5502024100,"3223 W 006 ST, NO   903",90020,Residential,2009,1670,1,663652
5502027069,"625 S BERENDO ST, 410",90005,Residential,2005,1260,1,449000
5502023029,"500 S BERENDO ST, NO   105",90020,Residential,1992,744,1,169063
5502023054,"500 S BERENDO ST, NO   209",90020,Residential,1992,980,1,266505
5502024004,514 S NEW HAMPSHIRE AVE,90020,Residential,1939,6524,6,417462
5502026011, ,0,Commercial,0,0,0,465000
5502022036,"525 S BERENDO ST, 112",90020,Residential,1991,889,1,182420
5502022085,"525 S BERENDO ST, 413",90020,Residential,1991,1073,1,213478
5502023067,"500 S BERENDO ST, NO   301",90020,Residential,1992,1017,1,230221
5502023081,"500 S BERENDO ST, NO   315",90020,Residential,1992,742,1,183121
5502024018, ,0,Commercial,0,0,0,10
5502027041,"625 S BERENDO ST, 208",90005,Residential,2005,1200,1,444000
5502024042,"3223 W 006 ST, NO   305",90020,Residential,2009,1690,1,537192
5502024049,"3223 W 006 ST, NO   312",90020,Residential,2009,1130,1,344890
5502024056,"3223 W 006 ST, NO   407",90020,Residential,2009,1240,1,373808
5502027020,"625 S BERENDO ST, 98R",90005,Commercial,2005,7290,0,2854918
5502028017,611 S CATALINA ST,90005,Commercial,1957,39567,0,1133300
5502024073,"3223 W 006 ST, NO   512",90020,Residential,2009,1180,1,363279
5502027037,"625 S BERENDO ST, 204",90005,Residential,2005,1250,1,437074
5502027073,"625 S BERENDO ST, 501",90005,Residential,2005,1440,1,476000
5502024069,"3223 W 006 ST, NO   508",90020,Residential,2009,1310,1,423274
5502024086,"3223 W 006 ST, NO   705",90020,Residential,2009,1740,1,553915
5502024087,"3223 W 006 ST, NO   706",90020,Residential,2009,1770,1,564366
5502026015,610 1/2 S BERENDO ST,90005,Commercial,1910,6642,0,808219
5502027025,"625 S BERENDO ST, 104",90005,Residential,2005,1300,1,302265
5502027090,"625 S BERENDO ST, 605",90005,Residential,2005,1610,1,381470
5502027093,"625 S BERENDO ST, 608",90005,Residential,2005,1380,1,444000
5502024101,"3223 W 006 ST, NO   904",90020,Residential,2009,1650,1,683510
5502027036,"625 S BERENDO ST, 203",90005,Residential,2005,1210,1,378173
5502027079,"625 S BERENDO ST, 507",90005,Residential,2005,1480,1,486000
5502029036,"631 S KENMORE AVE, 202",90005,Residential,1984,1285,1,417883
5502031016,645 S MARIPOSA AVE,90005,Miscellaneous,0,0,0,225010
5503003009,321 S OXFORD AVE,90020,Residential,1919,3455,1,540846
5503004041,"332 S OXFORD AVE, 401",90020,Residential,2008,1580,1,567097
5502024102,"3223 W 006 ST, NO   905",90020,Residential,2009,1740,1,574817
5502024103,"3223 W 006 ST, NO   906",90020,Residential,2009,1770,1,585269
5502027023,"625 S BERENDO ST, 102",90005,Residential,2005,1270,1,234897
5501008908, ,0, ,0,0,0,0
5501003904, ,0, ,0,0,0,0
5501010900, ,0, ,0,0,0,0
5501003903, ,0, ,0,0,0,0
5501010904, ,0, ,0,0,0,0
5501001800, ,0, ,0,0,0,0
5501014901, ,0, ,0,0,0,0
5501020901, ,0, ,0,0,0,0
5501010907, ,0, ,0,0,0,0
5501014900, ,0, ,0,0,0,0
5501017902, ,0, ,0,0,0,0
5502009900, ,0, ,0,0,0,0
5502027045,"625 S BERENDO ST, 212",90005,Residential,2005,1340,1,450000
5502027088,"625 S BERENDO ST, 603",90005,Residential,2005,1380,1,420194
5502029045,"631 S KENMORE AVE, 305",90005,Residential,1984,1316,1,127877
5503006022,300 S HOBART BLVD,90004,Commercial,1959,19154,0,4480000
5502027040,"625 S BERENDO ST, 207",90005,Residential,2005,1480,1,436989
5502029040,"631 S KENMORE AVE, 206",90005,Residential,1984,1199,1,426402
5502031011,616 S NORMANDIE AVE,90005,Institutional,1969,155446,287,9210527
5503005020,343 S HOBART BLVD,90020,Residential,1962,21116,20,948625
5503005021,321 S HOBART BLVD,90020,Residential,1964,20264,23,1386529
5503006050,"345 S HARVARD BL, 301",90020,Residential,2006,1590,1,577768
5502029037,"631 S KENMORE AVE, 203",90005,Residential,1984,1283,1,269216
5503008011,320 S KINGSLEY DR,90020,Residential,1920,10094,4,1250793
5502027048,"625 S BERENDO ST, 302",90005,Residential,2005,1230,1,326424
5502028004,630 S KENMORE AVE,90005,Residential,1928,62182,81,4818533
5503003011,333 S OXFORD AVE,90020,Residential,1961,9312,11,813443
5503006026,"315 S HARVARD BLVD, 103",90020,Residential,1988,741,1,100287
5503006028,"315 S HARVARD BLVD, 105",90020,Residential,1988,910,1,185209
5503008017,331 S ARDMORE AVE,90020,Residential,1972,62913,69,7391094
5502025021,600 S NEW HAMPSHIRE AVE,90005,Commercial,1954,8959,0,2263932
5502027012,620 S CATALINA ST,90005,Residential,1946,9116,25,480387
5502027085,"625 S BERENDO ST, 513",90005,Residential,2005,1200,1,368543
5502029029,"631 S KENMORE AVE, 101",90005,Residential,1984,1285,1,288134
5502032004,611 S NORMANDIE AVE,90005,Residential,1948,30853,61,2778025
5503004016,327 S SERRANO AVE,90020,Residential,1970,8824,10,318368
5502027028,"625 S BERENDO ST, 107",90005,Residential,2005,1530,1,439988
5502027062,"625 S BERENDO ST, 403",90005,Residential,2005,1210,1,447000
5503003010,327 S OXFORD AVE,90020,Residential,1916,2964,1,99157
5503004029,"332 S OXFORD AVE, 201",90020,Residential,2008,1470,1,465078
5503005012,309 S HOBART BLVD,90020,Residential,1926,10905,6,620816
5503008014,344 S KINGSLEY DR,90020,Residential,1910,4224,1,114353
5503006043,"315 S HARVARD BLVD, 210",90020,Residential,1988,953,1,177900
5503009018,444 S KINGSLEY DR,90020,Residential,1972,127767,162,6929704
5503010035,"431 S KINGSLEY DR, NO 202",90020,Residential,1983,1076,1,123726
5502027091,"625 S BERENDO ST, 606",90005,Residential,2005,1540,1,502000
5502029041,"631 S KENMORE AVE, 301",90005,Residential,1984,1290,1,450028
5503008010,318 S KINGSLEY DR,90020,Residential,1933,41115,58,4233389
5503008025,"332 S KINGSLEY DR, 202",90020,Residential,1991,1347,1,252427
5502032017,3515 WILSHIRE BLVD,90010,Commercial,1965,295209,380,35452224
5503006039,"315 S HARVARD BLVD, 206",90020,Residential,1988,910,1,157680
5502029048,"631 S KENMORE AVE, 402",90005,Residential,1984,1290,1,201028
5503005004,336 S SERRANO AVE,90020,Residential,1953,6072,8,403780
5503006025,"315 S HARVARD BLVD, 102",90020,Residential,1988,741,1,179005
5502029022,3355 WILSHIRE BLVD,90010,Commercial,1923,155325,199,9180660
5502032003,627 S NORMANDIE AVE,90005,Residential,1929,74520,103,2877467
5503003021,345 S OXFORD AVE,90020,Residential,1991,16508,21,3410413
5503004013,309 S SERRANO AVE,90020,Residential,1916,3041,1,596335
5503006013,344 S HOBART BLVD,90020,Residential,1965,9691,11,458022
5503007001,355 S KINGSLEY DR,90020,Residential,1920,2887,2,939332
5503013014,421 S SERRANO AVE,90020,Residential,1915,2940,1,797000
5503004001,4171 W 4TH ST,90020,Residential,1963,12776,12,2100000
5503006048,"345 S HARVARD BL, 202",90020,Residential,2006,1550,1,382186
5503013006,426 S OXFORD AVE,90020,Residential,1913,4223,1,185844
5503019011,4102 W 5TH ST,90020,Residential,1958,21927,31,2084843
5503004040,"332 S OXFORD AVE, 306",90020,Residential,2008,1600,1,553913
5503006045,"345 S HARVARD BL, 102",90020,Residential,2006,1540,1,378191
5503008030,"332 S KINGSLEY DR, 303",90020,Residential,1991,1745,1,438950
5503019005,532 S WESTERN AVE,90020,Commercial,1946,1884,2,1150000
5503021016,520 S SERRANO AVE,90020,Residential,1929,20100,30,1003036
5503021018,508 S SERRANO AVE,90020,Residential,1929,28432,48,1247874
5503004027,"332 S OXFORD AVE, 105",90020,Residential,2008,1610,1,579142
5503004044,"332 S OXFORD AVE, 404",90020,Residential,2008,1540,1,556000
5503014020,450 S WESTERN AVE,90020,Commercial,0,0,0,6941604
5503014021,415 S OXFORD AVE,90020,Residential,1973,91971,108,3635689
5503020003,544 S OXFORD AVE,90020,Residential,1962,9840,12,741784
5503020007,539 S SERRANO AVE,90020,Residential,1956,9226,16,753919
5503021007,545 S HOBART BLVD,90020,Residential,1928,24036,39,1370416
5503010049,"431 S KINGSLEY DR, NO 308",90020,Residential,1983,1538,1,208724
5503011025,401 S HARVARD BLVD,90020,Residential,1970,34776,45,2835207
5503021017,512 S SERRANO AVE,90020,Residential,1915,5236,4,627073
5503006046,"345 S HARVARD BL, 103",90020,Residential,2006,1460,1,525000
5503008031,"332 S KINGSLEY DR, 304",90020,Residential,1991,1370,1,309702
5503010040,"431 S KINGSLEY DR, NO 207",90020,Residential,1983,1174,1,312000
5503022007,501 S HARVARD BLVD,90020,Residential,1955,9694,15,488450
5503024001,3663 W 6TH ST,90020,Commercial,1956,40269,0,11018416
5503024215,"520 S KINGSLEY DR, 406",90020,Residential,2007,1550,1,580196
5503006051,"345 S HARVARD BL, 302",90020,Residential,2006,1540,1,472719
5503010042,"431 S KINGSLEY DR, NO 301",90020,Residential,1983,1415,1,196542
5503022014,520 S HOBART BLVD,90020,Residential,1928,28356,40,439977
5503023016,515 S KINGSLEY DR,90020,Residential,1959,12516,16,2126108
5503026014,628 N HARVARD BLVD,90004,Institutional,1968,38911,1,6948384
5503010037,"431 S KINGSLEY DR, NO 204",90020,Residential,1983,1199,1,274828
5503019012,511 S OXFORD AVE,90020,Residential,1928,39552,59,5061676
5503023055,"514 S HARVARD BLVD, NO 108",90020,Residential,1961,743,1,171273
5503028021,3675 WILSHIRE BLVD,90005,Residential,2008,144530,163,54747430
5503024203,"520 S KINGSLEY DR, 207",90020,Residential,2007,1330,1,432800
5503009003,400 S KINGSLEY DR,90020,Residential,1971,42918,56,2512422
5503011020,400 N HOBART BLVD,90004,Residential,1973,18408,30,1684637
5503022012,532 S HOBART BLVD,90020,Residential,1925,20520,29,369975
5503024219,"520 S KINGSLEY DR, 503",90020,Residential,2007,1730,1,684000
5503027017,3750 W 6TH ST,90020,Institutional,1916,85537,0,27800214
5503010024,456 S HARVARD BLVD,90020,Residential,1969,34776,45,3374320
5503020014,519 S SERRANO AVE,90020,Residential,2003,7200,11,2331032
5503023056,"514 S HARVARD BLVD, NO 109",90020,Residential,1961,770,1,111720
5503023065,"514 S HARVARD BLVD, NO 301",90020,Residential,1961,1084,1,143476
5503026004,625 S KINGSLEY DR,90005,Commercial,1959,20106,0,1209953
5503022006,505 S HARVARD BLVD,90020,Residential,1957,9444,14,828496
5503024207,"520 S KINGSLEY DR, 305",90020,Residential,2007,1360,1,550000
5503019018,500 S WESTERN AVE,90020,Commercial,1971,4740,0,326355
5503030046,"3785 WILSHIRE BLVD, NO   804",90010,Residential,2009,1400,1,592410
5503024212,"520 S KINGSLEY DR, 403",90020,Residential,2007,1320,1,426929
5503019013,521 S OXFORD AVE,90020,Commercial,1956,0,0,993891
5503024211,"520 S KINGSLEY DR, 402",90020,Residential,2007,1580,1,612000
5503019010,3901 W 6TH ST,90020,Commercial,1921,15196,19,1337748
5503024216,"520 S KINGSLEY DR, 407",90020,Residential,2007,1330,1,532000
5503025004, ,0,Commercial,0,0,0,838846
5503030097,"3785 WILSHIRE BLVD, NO  1207",90010,Residential,2009,1360,1,621950
5503024005,548 S KINGSLEY DR,90020,Commercial,1958,12589,0,767314
5503030042,"3785 WILSHIRE BLVD, NO   712",90010,Residential,2009,1550,1,718245
5503030043,"3785 WILSHIRE BLVD, NO   801",90010,Residential,2009,1700,1,756418
5503030060,"3785 WILSHIRE BLVD, NO   906",90010,Residential,2009,1430,1,549201
5503030093,"3785 WILSHIRE BLVD, NO  1203",90010,Residential,2009,1430,1,579940
5503022018,542 S HOBART BLVD,90020,Residential,1960,21620,37,1794235
5503025006,3680 W 6TH ST,90020,Commercial,1971,4770,0,372755
5503028006,610 S SERRANO AVE,90005,Commercial,1910,4318,0,509298
5503030048,"3785 WILSHIRE BLVD, NO   806",90010,Residential,2009,1430,1,567565
5503030055,"3785 WILSHIRE BLVD, NO   901",90010,Residential,2009,1700,1,726562
5503030098,"3785 WILSHIRE BLVD, NO  1208",90010,Residential,2009,1360,1,651665
5503030105,"3785 WILSHIRE BLVD, NO  1503",90010,Residential,2009,1430,1,558423
5503023066,"514 S HARVARD BLVD, NO 302",90020,Residential,1961,1195,1,233354
5503024199,"520 S KINGSLEY DR, 203",90020,Residential,2007,1320,1,532000
5503023074,557 S KINGSLEY DR,90020,Commercial,1919,4736,1,731791
5503024012,530 S KINGSLEY DR,90020,Residential,1930,31575,44,4093500
5503024214,"520 S KINGSLEY DR, 405",90020,Residential,2007,1350,1,558083
5503029024,3701 WILSHIRE BLVD,90010,Commercial,1970,200481,0,14381658
5503030029,"3785 WILSHIRE BLVD, NO   205",90010,Residential,2009,1760,1,592000
5503030122,"3785 WILSHIRE BLVD, NO  1608",90010,Residential,2009,1360,1,637320
5503030045,"3785 WILSHIRE BLVD, NO   803",90010,Residential,2009,1400,1,509753
5503030058,"3785 WILSHIRE BLVD, NO   904",90010,Residential,2009,1400,1,615576
5503030095,"3785 WILSHIRE BLVD, NO  1205",90010,Residential,2009,1430,1,720242
5503030108,"3785 WILSHIRE BLVD, NO  1506",90010,Residential,2009,1430,1,625023
5503030144,"3785 WILSHIRE BLVD, NO  1806",90010,Residential,2009,1430,1,288882
5503030057,"3785 WILSHIRE BLVD, NO   903",90010,Residential,2009,1400,1,527382
5503030096,"3785 WILSHIRE BLVD, NO  1206",90010,Residential,2009,1430,1,713504
5503029020,606 S OXFORD AVE,90005,Commercial,0,0,0,1640374
5503030084,"3785 WILSHIRE BLVD, NO  1106",90010,Residential,2009,1430,1,599408
5503030169,"3785 WILSHIRE BLVD, NO  2007",90010,Residential,2009,1360,1,752400
5503030047,"3785 WILSHIRE BLVD, NO   805",90010,Residential,2009,1430,1,638344
5503030140,"3785 WILSHIRE BLVD, NO  1802",90010,Residential,2009,1700,1,898058
5503030183,"3785 WILSHIRE BLVD, NO  2109",90010,Residential,2009,1390,1,661991
5503030119,"3785 WILSHIRE BLVD, NO  1605",90010,Residential,2009,1430,1,687104
5503030103,"3785 WILSHIRE BLVD, NO  1501",90010,Residential,2009,1730,1,791577
5503030186,"3785 WILSHIRE BLVD, NO  2112",90010,Residential,2009,1690,1,1000000
5503030172,"3785 WILSHIRE BLVD, NO  2010",90010,Residential,2009,1390,1,651946
5503030125,"3785 WILSHIRE BLVD, NO  1611",90010,Residential,2009,1690,1,970396
5503030210,"3785 WILSHIRE BLVD, NO  PH-6",90010,Residential,2009,2800,1,1835000
5503030041,"3785 WILSHIRE BLVD, NO   711",90010,Residential,2009,1560,1,736327
5503030126,"3785 WILSHIRE BLVD, NO  1612",90010,Residential,2009,1690,1,955316
5503030176,"3785 WILSHIRE BLVD, NO  2102",90010,Residential,2009,1700,1,941253
5503030089,"3785 WILSHIRE BLVD, NO  1111",90010,Residential,2009,1690,1,995000
5503030107,"3785 WILSHIRE BLVD, NO  1505",90010,Residential,2009,1430,1,666009
5503030132,"3785 WILSHIRE BLVD, NO  1706",90010,Residential,2009,1430,1,668146
5503030182,"3785 WILSHIRE BLVD, NO  2108",90010,Residential,2009,1360,1,710068
5503030151,"3785 WILSHIRE BLVD, NO  1901",90010,Residential,2009,1730,1,856872
5503030185,"3785 WILSHIRE BLVD, NO  2111",90010,Residential,2009,1690,1,1027354
5503030190,"3785 WILSHIRE BLVD, NO  2204",90010,Residential,2009,1400,1,615802
5503030123,"3785 WILSHIRE BLVD, NO  1609",90010,Residential,2009,1390,1,821063
5503030188,"3785 WILSHIRE BLVD, NO  2202",90010,Residential,2009,1700,1,939243
5503030141,"3785 WILSHIRE BLVD, NO  1803",90010,Residential,2009,1430,1,602482
5503030191,"3785 WILSHIRE BLVD, NO  2205",90010,Residential,2009,1430,1,666010
5503030128,"3785 WILSHIRE BLVD, NO  1702",90010,Residential,2009,1700,1,856872
5503030208,"3785 WILSHIRE BLVD, NO  PH-4",90010,Residential,2009,2460,1,1906200
5503030908, ,0, ,0,0,0,0
5517006029,128 S WESTERN AVE,90004,Commercial,1990,1220,1,644959
5517009019,111 S SERRANO AVE,90004,Residential,1912,1560,1,226071
5517011004,214 N SERRANO AVE,90004,Residential,1917,1632,1,175783
5517011021,122 N SERRANO AVE,90004,Residential,1917,2010,1,616000
5517005033,209 N OXFORD AVE,90004,Commercial,1968,0,0,243731
5517008021,234 S OXFORD AVE,90004,Commercial,1917,3816,0,1104994
5517010010,107 N SERRANO AVE,90004,Residential,1910,2532,1,748484
5517011034,111 N HOBART BLVD,90004,Residential,1914,2726,2,563546
5517012008,138 S SERRANO AVE,90004,Residential,1909,2485,1,242706
5517012033,109 S HOBART BLVD,90004,Residential,1913,1955,1,542451
5517012019,179 S HOBART BLVD,90004,Residential,1913,2714,1,368755
5517005001,210 N WESTERN AVE,90004,Commercial,1920,15504,0,4166897
5517005015,203 N OXFORD AVE,90004,Residential,1919,1504,1,431232
5517011016,146 N SERRANO AVE,90004,Residential,1918,1774,1,494636
5517012032,115 S HOBART BLVD,90004,Residential,1912,1546,1,414367
5517014028,"254 S HOBART BLVD, UNIT   8",90004,Residential,1981,1444,1,400000
5517006019,170 S WESTERN AVE,90004,Industrial,1931,12900,0,2601758
5517009031,170 S OXFORD AVE,90004,Residential,1958,17772,30,1102747
5517010040,220 N OXFORD AVE,90004,Commercial,1919,2717,3,719087
5517014014, ,0,Residential,0,0,0,470170
5517008009,241 S SERRANO AVE,90004,Residential,1954,4960,8,878972
5517010028,217 N SERRANO AVE,90004,Residential,1919,2161,0,427716
5517012017,184 S SERRANO AVE,90004,Residential,1915,2698,1,846000
5517014009,259 S HARVARD BLVD,90004,Residential,1927,16590,24,579631
5517009013,141 S SERRANO AVE,90004,Residential,1910,1852,1,234805
5517009032,162 S OXFORD AVE,90004,Residential,1958,8784,12,1398617
5517011011,215 N HOBART BLVD,90004,Residential,1917,1827,1,77526
5517011028,143 N HOBART BLVD,90004,Residential,1910,2524,1,676000
5517012028,133 S HOBART BLVD,90004,Residential,1911,2396,1,171466
5517014013,268 S HOBART BLVD,90004,Commercial,1963,4277,3,2683529
5517016023,144 N HOBART BLVD,90004,Residential,1912,2318,2,406990
5517017003,219 N KINGSLEY DR,90004,Residential,1913,1449,1,84070
5517005003,132 N WESTERN AVE,90004,Commercial,1914,3468,0,724001
5517010008,119 N SERRANO AVE,90004,Residential,1916,2302,1,178742
5517011018,136 N SERRANO AVE,90004,Residential,1911,2679,1,267913
5517016035,115 N HARVARD BLVD,90004,Residential,1917,1433,1,575000
5517006026,116 S WESTERN AVE,90004,Industrial,1928,99124,2,5347115
5517008001,4256 W 2ND ST,90004,Residential,1962,10644,11,762581
